event_id,name
764871663617846,THI THỬ TOEIC VÀ TƯ VẤN KỸ NĂNG LÀM BÀI TOEIC MIỄN PHÍ
464495213732121,THÔNG BÁO HỌP MẶT FCV - 2015
538279132989832,LẬP KẾ HOẠCH KINH DOANH VÀ NGÂN SÁCH TRONG BỐI CẢNH HỘI NHẬP
250309228458366,2013/11/09 Từ Thiện: Ở Sóc Bom Bo - Một tấm lòng - Một vòng tay
1647213525551952,CEO TALK: FROM A TRADER TO THE CEO OF HSBC VIETNAM
423717384415158,"Đêm nhạc từ thiện "" Ngày Ấy Đâu Rồi"" Thứ 6 (30/08/13) và Thứ 7 (31/08/13)"
527385800759438,Đón tàu Thanh niên Đông Nam Á - Nhật Bản 2015 tại TP.Hồ Chí Minh
608762552594198,iziTalk - Bí Kíp Thuyết Trình Tiếng Anh Siêu Đẳng
981889315202456,Khai giảng khóa học SAP- Khóa 13
520514754791299,Toy Festival
623228254478204,Travel Ho Chi Minh Vietnam's
522359454596124,Startup Essential: Finance for Founders
758722094239535,Hội thảo “6 bước xây dựng doanh nghiệp thành công”
489393957905197,SharePoint Saturday Vietnam - 9th Event
1635747950032736,Chợ phiên công nghệ Ai Bán - Ai Mua (tháng 11)
1649728361965138,BỮA CƠM SẺ CHIA
476987945841463,KHÓA HỌC SEO-MARKETING ONLINE - ĐÁNH THỨC TIỀM NĂNG KINH DOANH TRONG BẠN
1703998466479897,JAZZ NIGHT - SHUN SAKAI & JEAN
993550154026187,"Concert ""GOODBYE SAIGON"" & ""Spécial Françoise Hardy"" by Thắng Donna"
1077965492215167,"CƠM ""TỰ THIỆN CHO NGƯỜI LANG THANG"" T11/2015"
1573780222895939,Ngày hội Mottainai 2015: Trao yêu thương - Nhận hạnh phúc
818042981641643,CỰC TÂY – MÙA HOA DÃ QUỲ
461298460744205,"CUỘC THI UỐNG BIA ""MÃNH HỔ VÀNH ĐAI XANH"" LẦN III - T11/2015"
543655185782549,VIFA Fair 2016 (8 March to 11 March, 2016)
185859111756213,Jonathan Mendelsohn @ HEINEKEN GREEN ROOM in Ho Chi Minh City, Vietnam
157307111289538,IFD - International Friendship Day
489692841197214,Triển Lãm ảnh MY BHUTAN
1520378681616309,EFR Study Trip
1517636418547610,The Terry Fox Run
1525089304475624,"HỘI THẢO THAI KỲ CÙNG BÁC SĨ BV TỪ DŨ  "" CHƯƠNG TRÌNH TẤT XANH "" chủ đề "" CHO LẦN ĐI SANH TẠI BV TỪ DŨ """
796359963823801,YES After Work - Christmas Edition
423850587821938,Sống với giá trị NLP cùng Helena Hien Vo
1478733555721515,خطوبه
326413324149212,DU HỌC NHÀ HÀNG KHÁCH SẠN TẠI THỤY SĨ !
141783372845728,LATE NIGHT WITH DIANA AND BRIAN
1557137024539335,"Sự kiện ""Tự Giới Thiệu"" - Gắn kết tình củm BGV"
785083881617402,A Night with Jonathan Atherton
1676106492658615,WIAL Vietnam - Foundations of Action Learning
1502150523415752,Phát triển sự nghiệp và Xây dựng thương hiệu cá nhân
963246437103211,MỘT SỰ KIỆN HOÀNH TRÁNG CỦA SAPPORO
1517252088592543,"Mini Show ""ĐÊM NHẠC CHĂM"" 2 - Chủ đề: DÂN CA CHĂM"
519090021584170,NGÀY HỘI VENTURECUP 2015
1405303876431734,Mesa Redonda Para Discutir Se É Peita Ou Camiseta De Banda
1652058751713806,Asia Ventures Summit - 第7回 和僑世界大会inホーチミン -
989215157823834,Clinic Session || Climbing coaches: Janet Goh
1229112313782698,BASS REPUBLIC @ LUSH's FRONT ROOM
879336822135979,PASSING ON THE MANTLE 2016
492973564196201,Coffee Talk: Tôi chân ngắn, đi để thấy mình nhỏ bé - Kỳ 2
142489732775742,"[HCM] ""CHÁO NÓNG ĐÊM KHUYA - ẤM TÌNH THÂN ÁI"" LẦN 3", ĐÊM 21/11/2015
115510352145960,YOLA DREAM TOUR 2015 - STEP BEYOND
1552412775048787,GLOBAL DAY
1708970406004977,DIỄN ĐÀN LÃNH ĐẠO TRẺ VIỆT NAM 2015
1652546251661088,[HCM] HỘI THẢO F2-KẾ TOÁN QUẢN TRỊ
1642044482711178,Triển lãm và Hội thảo Quốc tế lần thứ 11 về Công nghệ xử lý, chế biến và đóng gói bao bì tại Việt Nam
1508347219459135,DreamTrips- Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
147114455645070,Du học Mỹ tiết kiệm với chương trình Cao đẳng Cộng Đồng
878190755634253,The Jingle Bells JoyRide
186283245051572,DreamTrips - Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
190853124587106,KHÓA HỌC NLP- LIVE WITH POWER_Khơi nguồn sức mạnh nội lực bên trong bạn
1717752625120818,HỘI SÁCH CŨ TỪ THIỆN của THƯ VIỆN IDECAF
770446929732029,St Andrew's Ball
934528249967335,Design for Startup Hackathon
1164280260255705,Luxury Garage Sale Event
542668749205988,Gameshow “Be Crazy Be Funny”
143844432640742,Fundraising STAR WARS movie nights by UEC
905008766246226,Prisma - The Night Run 2015
435322593338815,Last Swing 1 with Ben & Thuy (for 2015)
795999260515174,iziShare - Bí Kíp Nói Tiếng Anh Tự Tin & Lưu Loát
525586757605679,Clinic Session || Guest coach: Sam Whitley
453667674816044,Vietnam Retail Banking Forum 2015
858874757559077,Chuỗi Hội thảo Quản trị Khách sạn Blue Mountains - Du học Châu Âu - Du học Hàng Không
192475747754735,Sở Hữu Trí Tuệ
991910604185166,TECH Afterwork avec la French Tech Viet
1658388237753858,Mundo Lingo Language Social (Saigon #1)
1667516100192564,Hội thảo SMS Brandname - Marketing trong thời đại số
1667176276899761,Hội thảo Dự bị Đại học của Trinity College - Bước chuẩn bị vào Melbourne, ĐH Số 1 Úc
1484603061846426,CHIÊU SINH LỚP DIỄN HỌA NỘI THẤT BẰNG V-RAY KHÓA THÁNG 12/2015
1254733711210840,Before N' Now & Apollo - Live Rock Country Music @ Saigon Ranger
511667155662904,The Empty Pockets @ Saigon Ranger in Ho Chi Minh City, Vietnam
1075900679094831,DreamTrips - Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
1656788981261051,"Hội Thảo ""GPA Trên 7.5 – Cơ Hội Vàng Săn Học Bổng Du Học """
764835670294999,Lễ Kỷ niệm Ngày Nhà giáo Việt Nam (20/11/1982 – 20/11/2015) và Chương trình “Người Sư phạm” lần VIII năm 2015
1621002981483264,ĐĂNG KÝ GIA NHẬP THÀNH VIÊN CỘNG ĐỒNG DOANH NHÂN PEC
493719907454733,Giải Pháp Nguồn Cung Cho Nhà Hàng Lần 2- 2015
1676855795934448,Happy Birthday CHỢ SALE 1+1=3
410271959178819,M.A.C. LADY FAIR - NGÀY HỘI THANH LÝ
1651687241722923,Triển lãm Giáo dục QS World MBA Tour – Các Trường Đào tạo Thạc sĩ Quản trị Kinh doanh Quốc tế - Thu 2015
904360302946503,HOSPITALITY CAREER FAIR
806269369499422,DreamTrips- Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
114129678945593,JacQ Launching Event
1033124196708995,"Chương trìnhTruyền giảng ""Mừng Chúa Giáng Sinh"""
1640326062879659,INITIAL Event
715990218523326,Cơ hội nhận voucher free Bar & Pub
914116092001142,"Hội thảo ""Khởi nghiệp đầu tư và kinh doanh bất động sản"""
148966468795177,SAIGON URBAN FLEA MARKET - CHRISTMAS EDITION
1560166957556972,RCS Khai giảng Chuỗi khoá học nghiên cứu định lượng trong Nghiên cứu khoa học
631984013611089,[Meetup] Key Factors to Ensure Test Automation Framework Success
1521727101485445,Free Zumba(r) Beach Party In Hoang Anh Gia Lai 3, NewSaigon, District 7, Nha Be
1015853445139298,DreamTrips - Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
945572608838012,DreamTrips- Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
1642191769376008,The Empty Pockets @ Conservatory of Ho Chi Minh City in Ho Chi Minh City...
570911803060678,Home Game #5: Saigon Heat - HiTech BangKok City
1641444309454295,Live concert HIRO SANADA & FRIENDS
614073462063699,TRINITY COLLEGE – CON ĐƯỜNG ĐẾN ĐẠI HỌC MELBOURNE
494764264037412,ART MARKET- Cozy Christmas
1913467532211684,[ 3 NGÀY CHO CALLIGRAPHY, TẠI SAO KHÔNG? ]
1300065630019579,BOLOGNESE PASTA // Free food @ deciBel
506193636215894,[14] THÔNG BÁO HOẠT ĐỘNG TÌNH NGUYỆN - DỌN VỆ SINH CÔNG VIÊN Ở TP HỒ CHÍ MINH
964558963605182,Cùng xây không gian yêu thương - Tư vấn giải pháp vật liệu và kiến trúc miễn phí
1629460350652117,Sự kiện Ra mắt Siêu Dự án VINHOMES CENTRAL PARK
147122932314782,THỞ & NHẢY -  “Connect to your body & heart”
1712903448943953,"MASTER CLASS ""THUYẾT TRÌNH CHUYÊN NGHIỆP"""
189186581416344,CHƯƠNG TRÌNH TỪ THIỆN  MIỀN YÊU THƯƠNG
454615604712551,Khay nhựa + hạt giống= 80.000 đồng
906401222748379,2nd BTS OFFLINE tại miền Nam - ATSM Team
893238854063197,"Chương trình Thiên Nhiên và Em lần 2  CHỦ ĐỀ "" HỌC BỔNG SINH VIÊN TOÀN QUỐC """
638776259596185,Thời điểm thuận lợi để ghi danh nhập học kỳ tháng 9/2016 tại đh St. John, Mỹ
1044168592280224,Kremlin Cup 2016
1660552524216133,"CHƯƠNG TRÌNH MIỄN PHÍ ""TẦM SOÁT BỆNH LÝ TIM MẠCH"""
420033614863551,“Exploring Southern Vietnam in about 100 hours”
528961267266179,Phu My Hung Comedy Night
864041886997217,Roots Reggae Dub @ Broma - 26th of November
415560751901803,تخفيضات الجمعه السوداء (black friday)
1514846838808883,DreamTrips - Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
775060535938975,Triển lãm Quốc tế lần thứ 11 về Công nghệ xử lý, chế biến và đóng gói Bao bì tại Việt Nam - Propak 2016
1516099898705226,Chương trình THE BEST OF 500 ONLINE SHOP lầnđầu tiên được tổ chức tại VN
1097659073578691,U21 Quốc tế 2015
1534172186874420,LEADERSHIP EXCELLENCE JOURNEY - HÀNH TRÌNH LÃNH ĐẠO XUẤT SẮC
1405085129821337,Vinhomes Central Park - Khu Đô Thị Hiện Đại & Cao Cấp Bậc Nhất Việt Nam
1628876144040385,DreamTrips- Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
1675390636081561,Burlesque Strip Tease Workshop
199405303727652,RODION (nein / roccodisco - IT)
566175580204077,A Night of Stand Up Comedy with Jonathan Atherton
1526832960967465,OPEN MIC @ deciBel
1506351686359278,Couchsurfing Saigon Bicycle club 's birthday - Cycling to Dinh An, Tay Ninh
1500362113591255,"Dragonfly Theatre Company present the hilarious play ""Lawrence and Holloman""."
361826890689198,NGÀY HỘI GIẢM GIÁ HÀNG WILTON
1521068511540029,KaleidoSoup #01 - PARTY
703531249746900,Lễ Kito Vua - Bổn mạng PT TSC VN
920532884705447,"Workshop tháng 11 ""HANDOFEMO - Cân bằng cảm xúc"""
1642038106013042,Khai vận - Kích hoạt khí 2016 tại Tp. HCM
1654656524793572,ĐỊNH CƯ MỸ - DIỆN EB-3
497540377073623,BEST CHRISTMAS PARTY IN SAIGON!!!!
541361516018697,Lawrence and Holloman
136599536699616,Học Marketing ở đâu tại Singapore?
1672166549701268,[SG] Giao lưu với tác giả Đặng Hoàng Giang
165288087155118,HƯỚNG DẪN KỸ THUẬT THỰC HIỆN TVC
1862289050664286,THE BEATS SAIGON 9th ANNIVERSARY feat. D-STYLES (Beat Junkies)
531123497045760,SPECIAL THANKSGIVING DINNER
1703776966504174,Talkshow: Chiến lược kinh doanh nào cho thành công?
1686890481593187,Khóa học FINANCIAL MODELING FUNDAMENTALS 11  - Kỹ năng xây dựng mô hình tài chính thực tế - chuẩn mực
925268004218508,HIP HOP NIGHT ON THE TERRACE OF BLANCHY'S TASH
1522441931403370,MOËT & CHANDON CHAMPAGNE DINNER AT LEVEL 23 SIGNATURE
1035314519836199,LIÊN HOAN PHIM VIỆT NAM 2015
405973212925585,DreamTrips - Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
372325806279445,Đăng tin chuẩn SEO lên ngay Fanpage
1727916837436720,Tự tạo nút bấm không dây & quan sát nhiệt độ qua internet
654461881357842,HỌP MẶT PALEI PADRA THÁNG 11/2015
1284046531620841,Tiësto @ Budweiser Festival in Ho Chi Minh City, Vietnam
1674089026164377,Latin Night
979761405403606,INFORMATION SEMINAR CAFÉ
347861952089823,EFAIR 2015
1643381175903642,SẮC MÀU LỄ HỘI KATÉ - RAMÂWAN Lần XI - Năm 2015
555065451317943,ホーチミンに集まっとかNight！
1651302205118023,Christmas @ Britz
1635667590055386,Startup Basic: Creative Inbound Marketing
1719877178240884,CME Nhãn khoa- Tuần lễ CME Đại học Y Dược TP. Hồ Chí Minh
436888249849609,BEAUJOLAIS NOUVEAU HCM 2015
184165651924959,TĨNH TÂM MÙA VỌNG: MARANATHA III - 2015
1661242774134560,CHUCK II HỘI TỤ 6 MÀU đang có The Best Game
1024496687595216,TRIỂN KHAI INTERNET MARKETING HIỆU QUẢ CHO NATURALLY PLUS VIETNAM
1219579281404698,Diễn đàn Doanh nghiệp Việt Nam - Cộng hòa Séc
1691900327712119,SINH NHẬT HỘI TNPTTN 5 NĂM 1 CHẶNG ĐƯỜNG
1075252359181865,Motorcycle Adventure in Vietnam Jan 2016 BOOK NOW
736325763177454,Coffee and Health
942502089120677,Tham dự buổi công chiếu The Hunger Games: Húng Nhại – Hồi Kết
186513501688889,BÍ MẬT KHỞI NGHIỆP KINH DOANH MẠNG THÀNH CÔNG
805936946171777,Caravan XI - 2016: Đông Bắc Biên Cương
777733555669023,[BAC] - [FBA] - Khóa học FUNDAMENTAL BUSINESS ANALYSIS
1690758604502588,Tôn trọng sự đa dạng về giới tính 2015 - I vote yes for you
1484609308508052,Chinh phục LangBiang huyền thoại !
425697107630544,DIY -  ĐẦM TUTU - HANDMADE TUTU DRESS FOR BABY GIRL.
143078432716580,Triển Lãm Tại Hội Chợ Mùa Đông 2015
917672741659862,La Grande Sophie @ Institut Français in Ho Chi Minh City, Vietnam
511804775649731,CHỢ ĐÊM BANGKOK - BANGKOK NIGHT MARKET
1195426057139585,CHUỖI HỘI THẢO: DỊCH LÝ - PHONG THỦY - TỬ VI
1513308675646827,Khóa học FUNDAMENTAL BUSINESS ANALYSIS TẠI Hà Nội
1633865473528494,OFFLINE TESOL tại TALENT
427989960731914,CHƯƠNG TRÌNH CHĂM SÓC SỨC KHỎE CHO BÀ CON NGHÈO TẠI: CHÙA PHƯỚC HUỆ, ẤP LƯƠNG NGÃI, HUYỆN CÁI BÈ, TỈNH TIỀN GIANG
1159030577448377,Vietnam Expo In HoChiMinh City 2015
1109265265750628,Fi Vietnam 2016
1659661840956158,TẾT DÙNG HÀNG VIỆT - BÍNH THÂN 2016
1634227493510358,"Khai giảng Khóa Học ""GIÁM ĐỐC MARKETING ONLINE"""
1699526300334531,Mundo Lingo Language Social (Saigon #4)
117378128624899,THAM DỰ DEMO LÀM BÁNH MIỄN PHÍ TẠI BAKERLAND
1494651544163641,ĐẠI HỘI ĐẠI BIỂU HỘI TNHSSV HỌ DƯƠNG KHU VỰC MIỀN NAM VÀ HỘI NGHỊ HỌ DƯƠNG MIỀN NAM
913726102016230,アジア住みます芸人「ダブルウィッシュ」ライブ in サムライカフェ
1181828128499301,Khám phá bí mật giai đoạn CỬA SỔ VÀNG của trẻ
867754930012766,Rượu Nho Rang Rộn Ràng Lễ Hội
939849736108849,Clouds of Sils Maria // Movie @deciBel
424468137738057,HỘI NGHỊ NHÂN SỰ VIỆT NAM 2015
521058938061840,THE SAIGON GRAFFITI 1ST WORKSHOP 05/12/2015
192597301083272,2nd Cocoa Revolution
1649497315327916,CÔNG BỐ MỞ BÁN ARIYANA SMART CONDOTEL
407965239373341,3RD INTERNATIONAL CONFERENCE SUSTAINABLE AGRICULTURE, Food and Energy 17-20 November 2015 in VIETNAM
714537595342870,EAOC LOFT PARTY w/ GUSTAV LE BON [CYP] | NOV 21ST | THE OBSERVATORY
958954417448605,The 7th Golden Cashew Rendezvous - Vietnam 2015 (Hội nghị Điều Quốc tế VN Lần VII - 2015)
747267515322948,SITE SCAM VÀ ĐẦU TƯ
1528507317470530,Afterwork UFE Avenir
727351294066130,KHÓA HỌC CHUYÊN ĐỀ FLASH
918815728153625,Nước hoa DAMODE sản phẩm hàng đầu ở PHÁP
441839982667436,Khóa học: TRƯỞNG PHÒNG KINH DOANH CHUYÊN NGHIỆP
1642998415970980,CUBA - La Casa de la SALSA
816406775135427,CÔNG BỐ MỞ BÁN DỰ ÁN DRAGON HILL 2
1002359466476664,Sài Gòn International Tattoo Convention 2016
1517804545199422,Chương trình biểu diễn chuyên đề Rockschool Drum& Guitar
543875712442279,Andy Moor @ Vuvuzela Nguyen Binh Khiem in Ho Chi Minh City, Vietnam
549192808571431,Lễ mở bán dự án Cát Tường Phú Nguyên
503013489880764,Khóa học FINANCIAL MODELING FOR STUDENTS  - Trang bị kỹ năng phân tích cho sinh viên
945773412167164,Asian Tour 2015 / Gira Asiática 2015
1647507122170549,Hội Sách TP HCM lần IX năm 2016
951818681522660,Talkshow Du học........không phải là giấc mơ.
840096532780434,Directors: Are you equipped to to seize - and save - the day?
1650607558527327,Makers meet-up: Artisans Makers
380347925486339,Khóa học hè Titan - 9 tuần thử thách
892649937474491,DANH NGÔN CÀ PHÊ CAFE.NET.VN
1522705568048224,[Hà Nội] Sưởi Ấm Trái Tim 2 - Warming Hearts 2
441791196018550,Chung Kết Toàn Quốc Nhảy Cổ Động UniGames
533717493449855,NGÀY HỘI TRAO ĐỔI SÁCH BOOK EXCHANGE DAY 4
439904049551763,"Sharing ""CÔNG THỨC THÀNH CÔNG: NGOẠI NGỮ và KĨ NĂNG MỀM"""
1640441632884917,Comedy with Soul!
892525794172238,Triển lãm Giáo dục QS World Grad School Tour – Các Trường Đào tạo Sau Đại học Quốc tế – Thu 2015
736854409753137,OUTCAST BEER FEST - CHRISTMAS EDITION
886099961445115,I.C.U LADIES NIGHT  @ E.R with DJ LAN KIDO
554380491387541,KỲ 33: PHÁT TẶNG 600 PHẦN THỨC ĂN CHAY CHO BỆNH NHÂN - ĐỊNH KỲ 2 LẦN/THÁNG
929996930426373,[CHƯƠNG TRÌNH HỌC THỬ KHÓA HỌC KIỂM TOÁN QUỐC TẾ THỰC HÀNH - IAu] CHỦ ĐỀ KIỂM TOÁN: ĐÁNH GIÁ RỦI RO KHÁCH HÀNG
1656401337951247,LOZI FAIR
540286862788351,Talkshow: Giao lưu cùng nhà báo - phát thanh viên Hồ Thủy
489124871259892,"Khai giảng khóa học ""PHƯƠNG PHÁP LẬP KẾ HOẠCH SẢN XUẤT"""
112055882496156,ROSCIUS (Muta - FR) LIVE ACT - supported by DAN LO (EAOC)
147836405575804,Makers meet-up: Makers và ArtKglass
983628185032105,Khóa học: TÌM LẠI CHÍNH MÌNH
1151740234853898,PECHE A LA MOUCHE // Live music @ deciBel
1118925088119512,STRATEGIC ACCOUNT PLANNING, CYCLE 1
1641671362774614,Hội thảo “Xây dựng mạng lưới Thanh niên giám sát nạn buôn bán động vật hoang dã trên Internet”
890966060986998,HỘI CHỢ ĐỒ GỖ VÀ HÀNG GIA DỤNG VIỆT NAM 2015
905689322853637,[Hà Nội] Mùa Đông Ấm Áp 2 - Warm Winter 2 - Hanoi 25/11/2015
843714479079121,"HỘI TRẠI TRUYỀN THỐNG ""QUẢNG NGÃI MỘT NGÀY VỀ"" LẦN 3 NĂM 2O15"
902310349847187,Oysters Fiesta, Thursdays-Fridays-Saturdays
1659170661026981,Khai giảng Khóa Luyện thi Đại học mới T12/2015
1491009331203182,Mitsubishi Seminar for HCM University of Technology Students to Expand Career Options
1661429304135978,[MINI OFFLINE] HAPPY BAEKHYUN DAY❤
1233002830058921,Đêm chung két Văn nghệ 20/11 THPT chuyên Lê Hồng Phong
712009595602015,Dành cho iFan: Test-Drive Office 2016 và OS X EL Capitan
1542894519335025,DreamTrips - Thanh Pho Ho Chi Minh, Ho Chi Minh, Vietnam
1521978201451195,Made In House
1049794151708209,CAREER COMPASS - Kim chỉ nam nghề nghiệp Marketing & Communications
665696516910156,Học tập - Làm việc tại Nhật Bản
509992435843792,Hội trại truyền thống - EF's Camp 2015 - W.A.Y - Where are you?
758281127610735,BẢN TIN VOH SỐ 22 - RONG KINH - BÁC SĨ NGUYỄN THÁI HÀ
792202657568490,Covato 2 Hino Night
1510567955909044,[THUY DESIGN HOUSE] FINAL GRAND SALES 2015
183580841988156,VUI CHƠI VỚI CUPCAKE - FUN WITH CUPCAP PARTY
975449605847497,Lễ hội âm nhạc điện tử Trance Family Vietnam
499466390227177,LỄ KẾT NGHĨA 2015 KHOA ĐD - KTYH
609445715860145,Khóa học Thực hành Chuyên sâu Quay về Tiền kiếp
502407396600024,MUSIC TRIVIA // Blind test ( THANKSGIVING EDITION) @ deciBel
1623749834542763,Book vé nhóm sự kiện The Wave HCM DJ Snake
431581403704434,Lôi đài MIGATI kỳ 47
1245920382101712,Lễ Hội Mùa Đông - NVH Thanh Niên
1017645984963730,ÁO ẤM YÊU THƯƠNG
1043554092355578,LEADERSHIP EXCELLENCE JOURNEY - HÀNH TRÌNH LÃNH ĐẠO XUẤT SẮC
210616589269733,Kế hoạch phát quà đêm cho người cơ nhỡ.
830956830352088,Kỹ năng sống – Quản lý tiền
171967523146277,Vietnam Victory Challenge 2016
1487338478240415,MUGIC NIGHT feat. KENTARO, MISLAV & ULYSSES
1723028394595042,"HỘI THẢO DU HỌC ""CƠ HỘI NHẬN HỌC BỔNG TOÀN PHẦN TẠI ITALIA"""
1043281959036382,LỄ KẾT NGHĨA KHOA Y 2015 - Khoảng Trời Khát Vọng
919436231437882,"BÍ QUYẾT LUYỆN IELTS 8.0 - SĂN ""HỌC BỔNG KHỦNG & VIỆC LÀM NGHÌN USD"""
1489661418004369,CAV quarterly meeting (Les Clefs d'Or & CAV Associate members only)
721688537965587,Poi Juggling Workshop
1185663778130472,NĂNG LƯỢNG NGÀY MỚI - 500 SUẤT ĂN SÁNG 27.11.2015
592475197557492,BOOK EXCHANGE DAY NGÀY HỒI TRAO ĐỔI SÁCH
942354169169687,REACHES FT. L.O.N - LIVE ELECTRONIC MUSIC @ SAIGON RANGER
147543952268126,BIRDING EXPEDITION - 10TH YEAR ANNIVERSARY PART II
758846707577663,3 YEARS HEART BEAT W./ MØRBECK//Code Is Law & HOUSE+TECHNO EXTRAVAGANZA
638266769648820,KHỞI ĐẦU VÀ PHÁT TRIỂN MỘT DOANH NGHIỆP - ĐẠI HỌC BRIGHTON
595595830581398,XÓM CHỢ BÁN VUI - SELLING FUN MARKET
857622540975972,Triển lãm Quốc tế Xe hai bánh Việt Nam 2015 - VIETNAM CYCLE 2015
428507854007363,Học FREE chụp hình món ăn FOOD STYLIST
1648052285418189,iziIELTS - Tiêu chuẩn IELTS, phong cách IZI
939497092798943,Chương trình nấu đồ bún xào chay vì người nghèo dịp rằm tháng 10
1660504720886715,STARTING UP SAIGON
703513213082071,Ladies Styling Workshops with Marta - Salsateka UK
1653688341538912,Flower arrangement with glass flower holder  workshop
942145629156651,"Ngày hội ""Vì một cộng đồng sống khỏe"" lần 4"
962375430501761,LET'S PADDLE THE SUP BOARDS
921413567927314,CHƯƠNG TRÌNH TẦM SOÁT BỆNH LÝ TIM MẠCH MIỄN PHÍ
1482282252076913,HỘI CHỢ THƯƠNG MẠI MỪNG XUÂN QUẬN 5
871565706285002,MATTHEW DUVALL // Live music @ deciBel
1658552184361587,KINH DOANH THÀNH CÔNG
1638960129727035,Overseas Alumni Chapter @ Ho Chi Minh
1489867771318674,Lovely Winter - Mùa đông yêu thương ( Do charity for poor people )
1659631944249503,Supporters for Thanh Niên U21 Int'l Football Championship 2015 - Cổ động Giải Bóng đá U21 Quốc tế Báo Thanh Niên 2015
1640423019530882,"Khóa học ""Giải pháp đồng bộ cho Kế toán tiền lương", BHXH," TNCN và tối ưu chi phí nhân công khi tính thuế TNDN"""
1465104253792971,Đại hội đầu tư Việt - Nhật - 和橋会世界大会
909977732412511,Quản Lý Dự Án theo Tiêu Chuẩn Quốc Tế PMBOK®: HỌC ĐỂ LÀM
1513489878975889,TECH AFTERWORK - Nov. 18th
1477651862560133,The 2015 12th Annual Vietnam HAT
1728490300705380,Quản Lý Dự Án theo Tiêu Chuẩn Quốc Tế PMBOK®: HỌC ĐỂ LÀM
2147949678679083,POWER UP - ĐÊM HỘI NGHỆ THUẬT HÀNH ĐỘNG VÌ KHÍ HẬU
1930019240555872,Mot du an am nhac moi dang cho` don trong dip Tet 2016.
728667207277026,EDMVN Offline #2
738555442944145,Forbes Vietnam Conference - Follow the money | Theo dấu dòng tiền
811739372281195,"CHƯƠNG TRÌNH "" SAN SẺ YÊU THƯƠNG "" PHÁT CƠM BỆNH NHÂN NGHÈO LẦN THỨ 12"
534708873350828,KHAI TRƯƠNG NU COFFEE PHẠM VĂN ĐỒNG
503234193169664,EDM Escape Festival New Year
1108946245804839,Khai giảng khóa 44 lớp Kinh Doanh Trên Internet
194438797565243,Guest Artist Roisin Cunningham
1505314403101681,KHÓA HỌC GIÁM ĐỐC NHÂN SỰ CHUYÊN NGHIỆP - Trường Đào Tạo Doanh Nhân PTI- LIÊN HỆ : 0903.046.113 Ms Trịnh Tươi
697751497029151,Kỷ niệm 75 năm ngày thành lập Đội TNTP Hồ Chí Minh
1628495450764448,PPL NETWORKS ANNUAL GLOBAL MEETING 2016
1722593361302843,Học làm bánh: Tiramisu-Crepe
921247657930940,NHẢY FLASHMOB CRAZY CÓ ÁO FREE
515513515294126,Đại hội Đại biểu Hội sinh viên Việt Nam Trường Đại học Khoa học Tự nhiên lần thứ IX, nhiệm kì 2015 - 2018
189292908073143,TIỆC BUFFET CHAY GÂY QUỸ TỪ THIỆN “ SỐNG ĐỂ YÊU THƯƠNG ”
134970850201139,CHIA SẺ KINH NGHIỆM NUÔI TRẺ SƠ SINH
643591252450462,Khai giảng khóa học CFA Level 1 (Kỳ thi tháng 06/2016)
772348176227890,Nguyen Thi Mai Solo Lacquer Painting Exhibition
1677137379195108,NGÀY BẠN HỮU – MY SPECIAL FRIENDSHIP DAY
533649503465344,Khóa học NGHỆ THUẬT CHINH PHỤC ĐÁM ĐÔNG
1232287183454381,Phát cơm từ thiện Quận Bình Thạnh lần 1.
1398181920473000,"MIỄN PHÍ - Chuyên đề ""Bệnh đái tháo đường"""
175717846112495,Du Học Quản Trị Khách Sạn, Thực Tập Hưởng Lương A$20,000/năm tại Blue Mountains, Úc
551919804971896,Special Guest : SAM WHITLEY (USA-Cambodia)
910059795737600,Talk: TÌM LẠI TÌNH YÊU – Tiến sĩ Menis Yousry
986456478078557,MỪNG SINH NHẬT TINT EYE LENS LẦN THỨ 3 12/12/2015
1481083745533238,Chợ phiên cuối tuần GTV 3A Outlet Sale
1653992801547099,NỘP ĐƠN NHẬP HỌC KHÓA THÁNG 2/2016 TẠI ĐẠI HỌC MELBOURNE, ĐẠI HỌC HẠNG 1 AUSTRALIA
1642763619333249,Asia Ventures Summit - 第7回 和僑世界大会inホーチミン
1527444727569728,Siêu khuyến mãi
1447016085626611,Mekong 2016
1621361011463261,Beautiful In White
156832861335620,CHANH BISTRO ROOFTOP - THURSDAY SALSA
470419469805037,TƯ VẤN DU HỌC ONLINE
778607978933665,ASEAN SME Success Seminar Series
684094101690679,Dj Thai Hoang- One Night in Saigon
564214203736354,MZUNGU // 1DAN
463742797039474,Tìm Kiếm Anh Em Khát Khao Hầu Việc Chúa Qua Âm Nhạc
1521483178178527,DIY - LÀM VÍ DA - Handmade Leather Wallet
965011166870264,Metal Weld Vietnam 2015
1648912038721600,CISS Music Recital 2015
